# started_at=2025-12-14T19:04:54+03:00
# cmd: vmstat 1
# app_pid=7559

procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 397      0 24494308 205836 2962860    4    4 1236448   368 55821 156301  1 29  0 70  0
 7 105      0 24494308 205836 2962860   84   84 1225644   256 53951 170303  1 30  1 69  0
 5 112      0 24494308 205836 2962860   12   16 1357648   380 54805 144228  2 28  1 70  0
 4 108      0 24494308 205836 2962860    8    4 1228704    68 63944 155403  1 28  0 70  0
 6 680      0 24494308 205836 2962860    4    4 1164732   756 55484 160810  1 27  1 71  0
 3 673      0 24494308 205836 2962860    0    0 1152176   716 50158 176905  2 27  0 71  0
 5 709      0 24494308 205836 2962860   12    8 1164892   756 47228 183777  7 30  0 62  0
 4 119      0 24494308 205836 2962860    0    0 1597804   908 49586 184130  6 29  0 65  0
 6 707      0 24494308 205836 2962860   16   16 1176480   632 65109 211385  2 27  0 71  0
 8 679      0 24494308 205836 2962860  112  116 1150176   932 47850 173262  2 28  0 70  0
 2 733      0 24494308 205836 2962860    8   16 1260604   820 51157 181869  8 31  0 61  0
 6 131      0 24494308 205836 2962860   24   20 1224520   628 55626 216264  3 30  0 68  0
 3 711      0 24494308 205836 2962860   12   12 1149748   688 52153 182491  3 29  0 68  0
 4 126      0 24494308 205836 2962860    4    8 1671440  1056 50716 174546  3 28  0 69  0
 3 133      0 24494308 205836 2962860   36   20 1138944   600 67260 233998  7 29  0 64  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 67      0 24494308 205836 2962860  548  460 853920  1728 41401 91115  6 20  7 68  0
16 46      0 24494308 205836 2962860  280  496 726660  2504 44749 90260  3 16 10 71  0
 3 50      0 24494308 205836 2962860  768  320 642996  2480 39785 77323  2 14  9 75  0
 4 60      0 24494308 205836 2962860  368  252 695108  2036 36135 76668  2 15 12 71  0
 4 46      0 24494308 205836 2962860  196  152 740604  2120 38359 77928  2 16 11 71  0
 2 52      0 24494308 205836 2962860  316  548 750504  2220 37875 84171  3 16  7 74  0
 5 52      0 24494308 205836 2962860   92  100 694768  2096 36270 75174  1 14 16 69  0
 3 47      0 24494308 205836 2962860  296  292 794136  2024 33779 73009  2 15 12 71  0
 4 47      0 24494308 205836 2962860  180  244 807568  2016 39682 78974  3 16 13 68  0
 2 53      0 24494308 205836 2962860  296  364 792836  2360 41227 84516  2 15 10 73  0
 2 56      0 24494308 205836 2962860   80  100 767192  1912 38147 76184  1 16 12 70  0
 6 56      0 24494308 205836 2962860   76   84 809460  1296 39724 73097  2 16 12 70  0
 2 46      0 24494308 205836 2962860   96   88 837648  1832 36590 76899  2 16  8 73  0
 3 55      0 24494308 205836 2962860   48   40 865500  1156 34328 76429  1 16 13 70  0
 4 50      0 24494308 205836 2962860   80   84 857288  1564 33631 71097  2 16 17 65  0
 3 53      0 24494308 205836 2962860   48   40 865884  1436 33349 84463  2 15 12 71  0
 3 76      0 24494308 205836 2962860   40   56 843232  1716 33832 82410  2 15 10 73  0
 5 44      0 24494308 205836 2962860   12   20 862240  1424 34714 76537  1 17  9 73  0
 4 46      0 24494308 205836 2962860   28   32 832268  1656 34849 77505  1 15 15 69  0
 4 44      0 24494308 205836 2962860   16   24 773228  2076 32597 70901  2 14 11 73  0
 4 38      0 24494308 205836 2962860  400  384 810056  1984 34768 74457  2 15 11 72  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 48      0 24494308 205836 2962860   92   84 995184  1156 40622 101437  2 17 11 70  0
 6 40      0 24494308 205836 2962860  200  196 974868   628 37536 96593  2 19 12 67  0
 3 39      0 24494308 205836 2962860  200   68 999536  1028 40552 102112  2 18 10 70  0
 5 57      0 24494308 205836 2962860   84   76 993576   784 38732 92048  2 17 13 68  0
 2 56      0 24494308 205836 2962860  104   80 987860   912 36774 90806  2 18 16 64  0
 2 56      0 24494308 205836 2962860   48   32 999400  1072 38957 113585  2 20 11 67  0
 4 47      0 24494308 205836 2962860   64   60 964972   660 36319 87567  2 20 10 68  0
 4 57      0 24494308 205836 2962860   32   32 1007120   708 38418 104443  2 19  9 70  0
 5 47      0 24494308 205836 2962860  148   68 998876   892 39281 95542  2 18 11 69  0
 4 45      0 24494308 205836 2962860  120  124 995288   480 40808 90859  2 20 11 67  0
 4 57      0 24494308 205836 2962860   28   28 990484   564 40956 105368  2 20 10 68  0
 7 47      0 24494308 205836 2962860    8   12 1014824   392 40185 115887  0 20 11 69  0
 3 42      0 24494308 205836 2962860   24   16 1038888   612 42519 106081  2 20 10 68  0
 2 47      0 24494308 205836 2962860  124  124 1015784   536 43267 107361  2 21  9 68  0
 2 64      0 24494308 205836 2962860   16    8 511356   376 29992 63386  1 11 11 78  0
 3 103      0 24494308 205836 2962860    0    0 378100   312 25114 57761  1  8  5 86  0
 2 44      0 24494308 205836 2962860   68   64 990636   396 47078 119758  1 20  9 71  0
 2 48      0 24494308 205836 2962860   28   16 1080392   324 48277 116827  2 20 10 68  0
 3 57      0 24494308 205836 2962860   84  104 1044936   440 52014 121708  2 21  9 68  0
 7 39      0 24494308 205836 2962860   36   32 1039624   480 49559 127028  2 20  9 69  0
 4 50      0 24494308 205836 2962860   16   12 1101104   264 52125 140430  2 23  9 66  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1 58      0 24494308 205836 2962860   20   20 1112784   668 54952 134521  1 23  8 69  0
 7 365      0 24494308 205836 2962860   28   24 1109820   656 53950 124814  2 22  8 68  0
 2 55      0 24494308 205836 2962860    4    4 1150968    72 54534 131563  1 24  6 69  0
 3 260      0 24494308 205836 2962860    8   12 1151744   336 54212 146407  1 23  7 69  0
 4 49      0 24494308 205836 2962860   16   12 1155868    84 49940 127035  2 21  9 68  0
 3 45      0 24494308 205836 2962860   16   20 1137512   200 48718 124534  2 22 10 66  0
 5 71      0 24494308 205836 2962860    8    8 1107532   124 49870 141531  2 24  5 69  0
 4 53      0 24494308 205836 2962860   16    8 1140324   472 49858 145385  2 25  6 68  0
 2 79      0 24494308 205836 2962860    0    0 1213240    64 50846 129546  0 23  8 69  0
 3 74      0 24494308 205836 2962860    0    0 1279352   356 52604 124811  1 25  5 69  0
 3 65      0 24494308 205836 2962860    0    0 1316316    64 55106 121171  0 26  5 69  0
 2 743      0 24494308 205836 2962860    4    4 1250908   100 50900 125466  1 27  4 68  0
 4 73      0 24494308 205836 2962860    4    4 1280928    76 55132 165033  2 28  2 68  0
 2 95      0 24494308 205836 2962860   12    8 1388116   304 58503 169886  1 26  2 71  0
 3 110      0 24494308 205836 2962860    0    4 1243364    68 51636 134949  1 27  2 71  0
 3 751      0 24494308 205836 2962860    0    0 1247860   116 54469 175326  2 29  1 68  0
 3 141      0 24494308 205836 2962860    4    4 1308772   228 49804 139058  2 27  2 70  0
 7 65      0 24494308 205836 2962860    8    8 1335664    72 53419 148179  1 27  3 69  0
 3 82      0 24494308 205836 2962860    4    4 1295408   256 51501 146089  1 26  3 69  0
 4 86      0 24494308 205836 2962860    0    0 1311184   176 46612 143494  1 26  2 71  0
 6 97      0 24494308 205836 2962860   20   12 1354532   124 48147 132593  1 26  3 71  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4 764      0 24494308 205836 2962860    0    4 1630564   128 50476 157739  2 27  3 69  0
 4 83      0 24494308 205836 2962860    0    4 1283680   792 59710 180070  1 27  3 69  0
 7 76      0 24494308 205836 2962860    8    4 1341700   116 51789 132143  0 27  2 71  0
 5 74      0 24494308 205836 2962860    0    0 1230568   208 52643 153835  1 28  4 66  0
 2 87      0 24494308 205836 2962860    4    4 1366536   236 48891 119791  1 25  3 71  0
 3 130      0 24494308 205836 2962860    0    0 735996    84 34887 91345  0 15  2 83  0
 2 128      0 24494308 205836 2962860    4    4 1314352   296 30106 114053  1 18  2 79  0
 2 114      0 24494308 205836 2962860    8   24 1216984   172 87061 247554  0 16  1 82  0
 3 94      0 24494308 205836 2962860    8    0 1238940   300 50807 177856  1 27  1 71  0
 3 93      0 24494308 205836 2962860    0    0 1248824   116 48862 173120  1 29  2 69  0
 2 119      0 24494308 205836 2962860    0    0 1272144    80 49342 156696  1 28  1 70  0
 2 794      0 24494308 205836 2962860   24   72 1353172   188 54200 160315  1 27  2 70  0
 2 89      0 24494308 205836 2962860   12   12 1220552   148 51748 179500  1 27  2 70  0
 2 80      0 24494308 205836 2962860    0    0 1264944   228 47152 123237  1 26  2 72  0
 4 81      0 24494308 205836 2962860    0    0 1259864    80 50518 143725  2 27  2 69  0
 2 101      0 24494308 205836 2962860    0    0 1250896   108 48978 150259  1 27  2 70  0
 3 94      0 24494308 205836 2962860    8    8 1391280    96 48958 150688  1 28  2 69  0
 4 131      0 24494308 205836 2962860    0    0 1343088   268 54675 164868  1 27  1 71  0
 3 98      0 24494308 205836 2962860    4    4 1317948    56 52225 171439  1 28  1 71  0
 7 219      0 24494308 205836 2962860    0    0 1276728   108 48972 144067  2 27  2 70  0
 3 96      0 24494308 205836 2962860    0    4 1295932    96 50232 164013  1 28  1 70  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2 805      0 24494308 205836 2962860    0    0 1274780   288 51466 155435  2 28  2 68  0
10 93      0 24494308 205836 2962860    4    8 1236964    68 47792 127221  1 27  2 71  0
 7 803      0 24494308 205836 2962860    0    0 1237124   112 48317 127341  1 27  3 69  0
 5 98      0 24494308 205836 2962860   24   12 1259496   100 49208 137549  1 26  3 70  0
 3 84      0 24494308 205836 2962860    4    8 1245260    92 49396 134153  0 27  2 71  0
 5 135      0 24494308 205836 2962860    8    8 1858260   296 35546 95338  1 20  3 75  0
 2 111      0 24494308 205836 2962860    8    8 1588096    96 106597 318716  1 21  0 77  0
 4 99      0 24494308 205836 2962860    4    4 1263940   264 49800 163737  1 29  1 69  0
 3 813      0 24494308 205836 2962860    0    0 1262208   112 48320 131704  2 27  1 70  0
 2 92      0 24494308 205836 2962860    8    4 1229368   276 48142 151259  1 27  1 72  0
