# started_at=2025-12-14T19:04:54+03:00
# cmd: mpstat -P ALL 1
# app_pid=7559

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

07:04:54 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:11:19 PM    7    6.86    0.00    5.88    3.92    0.00    0.00    0.00    0.00    0.00   83.33
07:11:19 PM    8    5.94    0.00    3.96    1.98    0.00    0.00    0.00    0.00    0.00   88.12
07:11:19 PM    9    2.06    0.00    2.06    2.06    0.00    1.03    0.00    0.00    0.00   92.78
07:11:19 PM   10    4.08    0.00    3.06    2.04    0.00    0.00    0.00    0.00    0.00   90.82
07:11:19 PM   11    8.16    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   88.78

07:11:19 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:11:20 PM  all    8.47    0.00    3.73    0.76    0.00    0.00    0.00    0.00    0.00   87.04
07:11:20 PM    0    3.96    0.00    2.97    0.99    0.00    0.00    0.00    0.00    0.00   92.08
07:11:20 PM    1    3.06    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   93.88
07:11:20 PM    2    3.06    0.00    2.04    2.04    0.00    0.00    0.00    0.00    0.00   92.86
07:11:20 PM    3    3.03    0.00    7.07    2.02    0.00    0.00    0.00    0.00    0.00   87.88
07:11:20 PM    4    2.06    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   93.81
07:11:20 PM    5   48.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   52.00
07:11:20 PM    6    9.38    0.00    3.12    1.04    0.00    0.00    0.00    0.00    0.00   86.46
07:11:20 PM    7   10.10    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   86.87
07:11:20 PM    8    4.17    0.00    3.12    0.00    0.00    0.00    0.00    0.00    0.00   92.71
07:11:20 PM    9    4.08    0.00    5.10    2.04    0.00    0.00    0.00    0.00    0.00   88.78
07:11:20 PM   10    4.08    0.00    9.18    1.02    0.00    0.00    0.00    0.00    0.00   85.71
07:11:20 PM   11    5.94    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   92.08

07:11:20 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:11:21 PM  all    5.19    0.00    4.26    1.36    0.00    0.09    0.00    0.00    0.00   89.11
07:11:21 PM    0    6.32    0.00    5.26    2.11    0.00    0.00    0.00    0.00    0.00   86.32
07:11:21 PM    1    5.15    0.00    4.12    1.03    0.00    0.00    0.00    0.00    0.00   89.69
07:11:21 PM    2    4.08    0.00    6.12    3.06    0.00    0.00    0.00    0.00    0.00   86.73
07:11:21 PM    3    2.06    0.00    2.06    4.12    0.00    0.00    0.00    0.00    0.00   91.75
07:11:21 PM    4    5.26    0.00    3.16    0.00    0.00    0.00    0.00    0.00    0.00   91.58
07:11:21 PM    5    3.09    0.00    7.22    0.00    0.00    0.00    0.00    0.00    0.00   89.69
07:11:21 PM    6    7.92    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00   86.14
07:11:21 PM    7    8.08    0.00    1.01    1.01    0.00    0.00    0.00    0.00    0.00   89.90
07:11:21 PM    8    7.07    0.00    9.09    2.02    0.00    0.00    0.00    0.00    0.00   81.82
07:11:21 PM    9    2.02    0.00    2.02    1.01    0.00    0.00    0.00    0.00    0.00   94.95
07:11:21 PM   10    4.12    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   92.78
07:11:21 PM   11    6.93    0.00    1.98    1.98    0.00    0.99    0.00    0.00    0.00   88.12

07:11:21 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:11:22 PM  all   13.79    0.00    5.97    3.36    0.00    0.00    0.00    0.00    0.00   76.87
07:11:22 PM    0   33.33    0.00    3.92    1.96    0.00    0.00    0.00    0.00    0.00   60.78
07:11:22 PM    1    5.05    0.00   11.11    3.03    0.00    0.00    0.00    0.00    0.00   80.81
07:11:22 PM    2   15.53    0.00   10.68    1.94    0.00    0.00    0.00    0.00    0.00   71.84
07:11:22 PM    3    6.06    0.00    3.03    7.07    0.00    0.00    0.00    0.00    0.00   83.84
07:11:22 PM    4    7.14    0.00    4.08    3.06    0.00    0.00    0.00    0.00    0.00   85.71
07:11:22 PM    5   13.13    0.00    5.05    7.07    0.00    0.00    0.00    0.00    0.00   74.75
07:11:22 PM    6   11.34    0.00    8.25    4.12    0.00    0.00    0.00    0.00    0.00   76.29
07:11:22 PM    7    5.15    0.00    3.09    7.22    0.00    0.00    0.00    0.00    0.00   84.54
07:11:22 PM    8   10.31    0.00    3.09    3.09    0.00    0.00    0.00    0.00    0.00   83.51
07:11:22 PM    9    7.69    0.00   11.54    1.92    0.00    0.00    0.00    0.00    0.00   78.85
07:11:22 PM   10   29.47    0.00    3.16    0.00    0.00    0.00    0.00    0.00    0.00   67.37
07:11:22 PM   11   21.21    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   74.75

07:11:22 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:11:23 PM  all   14.21    0.00    6.35    9.39    0.00    0.00    0.00    0.00    0.00   70.05
07:11:23 PM    0   36.36    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   56.57
07:11:23 PM    1    8.08    0.00    6.06   55.56    0.00    0.00    0.00    0.00    0.00   30.30
07:11:23 PM    2    9.00    0.00    5.00    1.00    0.00    0.00    0.00    0.00    0.00   85.00
07:11:23 PM    3    5.21    0.00    4.17   15.62    0.00    0.00    0.00    0.00    0.00   75.00
07:11:23 PM    4   13.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   78.00
07:11:23 PM    5    6.32    0.00    2.11    0.00    0.00    0.00    0.00    0.00    0.00   91.58
07:11:23 PM    6   12.12    0.00   11.11   20.20    0.00    0.00    0.00    0.00    0.00   56.57
07:11:23 PM    7    8.25    0.00    7.22   12.37    0.00    0.00    0.00    0.00    0.00   72.16
07:11:23 PM    8   16.16    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   73.74
07:11:23 PM    9    8.08    0.00    3.03    8.08    0.00    0.00    0.00    0.00    0.00   80.81
07:11:23 PM   10   34.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
07:11:23 PM   11   13.13    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   83.84

07:11:23 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:11:24 PM  all   12.34    0.00    4.77    2.55    0.00    0.17    0.00    0.00    0.00   80.17
07:11:24 PM    0   20.20    0.00    7.07    0.00    0.00    1.01    0.00    0.00    0.00   71.72
07:11:24 PM    1   31.31    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00   65.66
07:11:24 PM    2   10.42    0.00    3.12    0.00    0.00    0.00    0.00    0.00    0.00   86.46
07:11:24 PM    3    8.16    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   85.71
07:11:24 PM    4    7.22    0.00    5.15    1.03    0.00    0.00    0.00    0.00    0.00   86.60
07:11:24 PM    5   29.59    0.00    5.10    2.04    0.00    0.00    0.00    0.00    0.00   63.27
07:11:24 PM    6    5.05    0.00    7.07    9.09    0.00    0.00    0.00    0.00    0.00   78.79
07:11:24 PM    7    5.05    0.00    3.03   11.11    0.00    0.00    0.00    0.00    0.00   80.81
07:11:24 PM    8    5.21    0.00    3.12    5.21    0.00    0.00    0.00    0.00    0.00   86.46
07:11:24 PM    9    2.04    0.00    3.06    1.02    0.00    0.00    0.00    0.00    0.00   93.88
07:11:24 PM   10    9.09    0.00    5.05    1.01    0.00    0.00    0.00    0.00    0.00   84.85
07:11:24 PM   11   14.43    0.00    7.22    0.00    0.00    0.00    0.00    0.00    0.00   78.35

07:11:24 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:11:25 PM  all   11.43    0.00    2.99    1.19    0.00    0.09    0.00    0.00    0.00   84.30
07:11:25 PM    0    2.06    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   95.88
07:11:25 PM    1   74.26    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   24.75
07:11:25 PM    2   21.05    0.00    7.37    0.00    0.00    0.00    0.00    0.00    0.00   71.58
07:11:25 PM    3    6.19    0.00    3.09    0.00    0.00    1.03    0.00    0.00    0.00   89.69
07:11:25 PM    4    2.02    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   93.94
07:11:25 PM    5    3.03    0.00    2.02    7.07    0.00    0.00    0.00    0.00    0.00   87.88
07:11:25 PM    6    6.06    0.00    8.08    1.01    0.00    0.00    0.00    0.00    0.00   84.85
07:11:25 PM    7    4.08    0.00    4.08    2.04    0.00    0.00    0.00    0.00    0.00   89.80
07:11:25 PM    8    4.21    0.00    0.00    2.11    0.00    0.00    0.00    0.00    0.00   93.68
07:11:25 PM    9    2.04    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   96.94
07:11:25 PM   10    7.29    0.00    1.04    2.08    0.00    0.00    0.00    0.00    0.00   89.58
07:11:25 PM   11    3.06    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   94.90

07:11:25 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:11:26 PM  all   11.51    0.00    3.98    1.10    0.00    0.08    0.00    0.00    0.00   83.33
07:11:26 PM    0    2.08    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   93.75
07:11:26 PM    1    7.07    0.00    4.04    1.01    0.00    0.00    0.00    0.00    0.00   87.88
07:11:26 PM    2   12.00    0.00    4.00    1.00    0.00    0.00    0.00    0.00    0.00   83.00
07:11:26 PM    3   50.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   46.00
07:11:26 PM    4   13.27    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   83.67
07:11:26 PM    5   10.10    0.00    3.03    3.03    0.00    0.00    0.00    0.00    0.00   83.84
07:11:26 PM    6   11.22    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   86.73
07:11:26 PM    7    4.08    0.00    3.06    1.02    0.00    0.00    0.00    0.00    0.00   91.84
07:11:26 PM    8    4.00    0.00    6.00    1.00    0.00    0.00    0.00    0.00    0.00   89.00
07:11:26 PM    9    8.25    0.00    3.09    1.03    0.00    1.03    0.00    0.00    0.00   86.60
07:11:26 PM   10   14.00    0.00    9.00    1.00    0.00    0.00    0.00    0.00    0.00   76.00
07:11:26 PM   11    1.03    0.00    2.06    4.12    0.00    0.00    0.00    0.00    0.00   92.78

07:11:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:11:27 PM  all   11.43    0.00    3.00    1.08    0.00    0.17    0.00    0.00    0.00   84.32
07:11:27 PM    0   23.76    0.00    5.94    1.98    0.00    0.00    0.00    0.00    0.00   68.32
07:11:27 PM    1   10.89    0.00    4.95    0.99    0.00    0.00    0.00    0.00    0.00   83.17
07:11:27 PM    2    7.14    0.00    2.04    3.06    0.00    0.00    0.00    0.00    0.00   87.76
07:11:27 PM    3    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:11:27 PM    4    6.93    0.00    4.95    0.00    0.00    0.00    0.00    0.00    0.00   88.12
07:11:27 PM    5    5.94    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   91.09
07:11:27 PM    6   10.78    0.00    0.98    0.98    0.00    0.00    0.00    0.00    0.00   87.25
07:11:27 PM    7    9.90    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00   87.13
07:11:27 PM    8    5.15    0.00    1.03    0.00    0.00    1.03    0.00    0.00    0.00   92.78
07:11:27 PM    9    5.88    0.00    3.92    1.96    0.00    0.00    0.00    0.00    0.00   88.24
07:11:27 PM   10   14.29    0.00    2.04    2.04    0.00    0.00    0.00    0.00    0.00   81.63
07:11:27 PM   11   34.69    0.00    4.08    2.04    0.00    0.00    0.00    0.00    0.00   59.18

07:11:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:11:28 PM  all   10.16    0.00    4.23   16.34    0.00    0.08    0.00    0.00    0.00   69.18
07:11:28 PM    0    6.19    0.00    7.22   45.36    0.00    0.00    0.00    0.00    0.00   41.24
07:11:28 PM    1    6.12    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   89.80
07:11:28 PM    2   11.88    0.00    3.96   60.40    0.00    0.00    0.00    0.00    0.00   23.76
07:11:28 PM    3    3.00    0.00    2.00    2.00    0.00    0.00    0.00    0.00    0.00   93.00
07:11:28 PM    4    2.06    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   94.85
07:11:28 PM    5    4.04    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   89.90
07:11:28 PM    6    5.10    0.00    4.08   42.86    0.00    0.00    0.00    0.00    0.00   47.96
07:11:28 PM    7    2.06    0.00    1.03   43.30    0.00    0.00    0.00    0.00    0.00   53.61
07:11:28 PM    8    7.00    0.00   11.00    0.00    0.00    1.00    0.00    0.00    0.00   81.00
07:11:28 PM    9    2.06    0.00    1.03    1.03    0.00    0.00    0.00    0.00    0.00   95.88
07:11:28 PM   10   23.47    0.00    4.08    1.02    0.00    0.00    0.00    0.00    0.00   71.43
07:11:28 PM   11   48.48    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   48.48

07:11:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:11:29 PM  all   13.73    0.00    3.98    9.15    0.00    0.08    0.00    0.00    0.00   73.05
07:11:29 PM    0   10.89    0.00    2.97   19.80    0.00    0.00    0.00    0.00    0.00   66.34
07:11:29 PM    1    5.05    0.00    3.03   21.21    0.00    0.00    0.00    0.00    0.00   70.71
07:11:29 PM    2    8.16    0.00    5.10   20.41    0.00    0.00    0.00    0.00    0.00   66.33
07:11:29 PM    3   19.61    0.00    1.96    1.96    0.00    0.00    0.00    0.00    0.00   76.47
07:11:29 PM    4    5.10    0.00    3.06    2.04    0.00    0.00    0.00    0.00    0.00   89.80
07:11:29 PM    5    7.07    0.00    1.01    5.05    0.00    1.01    0.00    0.00    0.00   85.86
07:11:29 PM    6    3.12    0.00    3.12   18.75    0.00    0.00    0.00    0.00    0.00   75.00
07:11:29 PM    7    2.08    0.00    6.25   16.67    0.00    0.00    0.00    0.00    0.00   75.00
07:11:29 PM    8    7.37    0.00   10.53    3.16    0.00    0.00    0.00    0.00    0.00   78.95
07:11:29 PM    9    5.10    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   91.84
07:11:29 PM   10   23.23    0.00    2.02    1.01    0.00    0.00    0.00    0.00    0.00   73.74
07:11:29 PM   11   66.67    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   27.27

07:11:29 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:11:30 PM  all   13.78    0.00    4.82    2.96    0.00    0.17    0.00    0.00    0.00   78.28
07:11:30 PM    0   10.31    0.00    6.19    3.09    0.00    0.00    0.00    0.00    0.00   80.41
07:11:30 PM    1    5.15    0.00    3.09    3.09    0.00    0.00    0.00    0.00    0.00   88.66
07:11:30 PM    2    8.74    0.00    4.85    1.94    0.00    0.97    0.00    0.00    0.00   83.50
07:11:30 PM    3   55.10    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   43.88
07:11:30 PM    4   10.10    0.00    4.04    1.01    0.00    0.00    0.00    0.00    0.00   84.85
07:11:30 PM    5   26.80    0.00    4.12    1.03    0.00    0.00    0.00    0.00    0.00   68.04
07:11:30 PM    6    7.07    0.00    7.07    2.02    0.00    0.00    0.00    0.00    0.00   83.84
07:11:30 PM    7    4.08    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   93.88
07:11:30 PM    8   14.00    0.00    4.00   10.00    0.00    0.00    0.00    0.00    0.00   72.00
07:11:30 PM    9    7.14    0.00    5.10    1.02    0.00    0.00    0.00    0.00    0.00   86.73
07:11:30 PM   10    9.80    0.00    5.88   10.78    0.00    0.98    0.00    0.00    0.00   72.55
07:11:30 PM   11    7.37    0.00   10.53    1.05    0.00    0.00    0.00    0.00    0.00   81.05

07:11:30 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:11:31 PM  all   11.73    0.00    4.39    1.77    0.00    0.00    0.00    0.00    0.00   82.11
07:11:31 PM    0   20.20    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   73.74
07:11:31 PM    1    5.94    0.00    7.92    2.97    0.00    0.00    0.00    0.00    0.00   83.17
07:11:31 PM    2    3.03    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   89.90
07:11:31 PM    3   36.36    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   59.60
07:11:31 PM    4   13.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   79.00
07:11:31 PM    5    2.00    0.00    3.00   11.00    0.00    0.00    0.00    0.00    0.00   84.00
07:11:31 PM    6    7.84    0.00    7.84    2.94    0.00    0.00    0.00    0.00    0.00   81.37
07:11:31 PM    7    6.12    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   92.86
07:11:31 PM    8   12.63    0.00    1.05    1.05    0.00    0.00    0.00    0.00    0.00   85.26
07:11:31 PM    9    2.08    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.92
07:11:31 PM   10   23.71    0.00    5.15    3.09    0.00    0.00    0.00    0.00    0.00   68.04
07:11:31 PM   11    8.08    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   90.91

07:11:31 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:11:32 PM  all   16.64    0.00    2.94    0.34    0.00    0.25    0.00    0.00    0.00   79.83
07:11:32 PM    0   44.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   53.00
07:11:32 PM    1    1.03    0.00    0.00    2.06    0.00    0.00    0.00    0.00    0.00   96.91
07:11:32 PM    2    8.08    0.00    6.06    0.00    0.00    1.01    0.00    0.00    0.00   84.85
07:11:32 PM    3    0.98    0.00    1.96    0.00    0.00    1.96    0.00    0.00    0.00   95.10
07:11:32 PM    4    9.09    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   85.86
07:11:32 PM    5    3.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
07:11:32 PM    6    3.96    0.00    2.97    1.98    0.00    0.00    0.00    0.00    0.00   91.09
07:11:32 PM    7    5.05    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   91.92
07:11:32 PM    8   21.43    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   75.51
07:11:32 PM    9    4.12    0.00    1.03    0.00    0.00    0.00    0.00    0.00    0.00   94.85
07:11:32 PM   10   96.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:11:32 PM   11    2.04    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   96.94

07:11:32 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:11:33 PM  all   18.02    0.00    4.55    0.66    0.00    0.74    0.00    0.00    0.00   76.03
07:11:33 PM    0   18.63    0.00    7.84    1.96    0.00    0.00    0.00    0.00    0.00   71.57
07:11:33 PM    1    3.03    0.00    2.02    2.02    0.00    0.00    0.00    0.00    0.00   92.93
07:11:33 PM    2    4.04    0.00    7.07    1.01    0.00    0.00    0.00    0.00    0.00   87.88
07:11:33 PM    3    6.93    0.00    5.94    0.99    0.00    0.00    0.00    0.00    0.00   86.14
07:11:33 PM    4    2.78    0.00    3.70    0.93    0.00    7.41    0.00    0.00    0.00   85.19
07:11:33 PM    5    1.98    0.00    2.97    0.00    0.00    0.99    0.00    0.00    0.00   94.06
