# started_at=2025-12-14T01:53:18+03:00
# cmd: mpstat -P ALL 1
# app_pid=1101786

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

01:53:18 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:53:37 AM    7   76.77    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   20.20
01:53:37 AM    8   28.71    0.00   15.84    0.99    0.00    0.00    0.00    0.00    0.00   54.46
01:53:37 AM    9   34.34    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   56.57
01:53:37 AM   10   22.77    0.00   18.81    0.00    0.00    0.00    0.00    0.00    0.00   58.42
01:53:37 AM   11   20.41    0.00   25.51    0.00    0.00    0.00    0.00    0.00    0.00   54.08

01:53:37 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:53:38 AM  all   39.95    0.00    7.99    0.25    0.00    0.00    0.00    0.00    0.00   51.81
01:53:38 AM    0   55.10    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   32.65
01:53:38 AM    1   31.31    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   60.61
01:53:38 AM    2   46.46    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   49.49
01:53:38 AM    3   15.31    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   74.49
01:53:38 AM    4   36.00    0.00    7.00    1.00    0.00    0.00    0.00    0.00    0.00   56.00
01:53:38 AM    5   34.02    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   56.70
01:53:38 AM    6   58.59    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   38.38
01:53:38 AM    7   27.45    0.00    3.92    0.00    0.00    0.00    0.00    0.00    0.00   68.63
01:53:38 AM    8   30.61    0.00    7.14    1.02    0.00    0.00    0.00    0.00    0.00   61.22
01:53:38 AM    9   36.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00   49.00
01:53:38 AM   10   21.21    0.00    6.06    1.01    0.00    0.00    0.00    0.00    0.00   71.72
01:53:38 AM   11   87.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00

01:53:38 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:53:39 AM  all   25.23    0.00   12.95    0.34    0.00    0.08    0.00    0.00    0.00   61.40
01:53:39 AM    0   27.00    0.00   18.00    0.00    0.00    0.00    0.00    0.00    0.00   55.00
01:53:39 AM    1    6.25    0.00    5.21    1.04    0.00    0.00    0.00    0.00    0.00   87.50
01:53:39 AM    2   44.12    0.00    9.80    0.00    0.00    0.00    0.00    0.00    0.00   46.08
01:53:39 AM    3    9.09    0.00    8.08    0.00    0.00    1.01    0.00    0.00    0.00   81.82
01:53:39 AM    4   11.11    0.00   23.23    1.01    0.00    0.00    0.00    0.00    0.00   64.65
01:53:39 AM    5   35.64    0.00   22.77    0.99    0.00    0.00    0.00    0.00    0.00   40.59
01:53:39 AM    6   12.24    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   73.47
01:53:39 AM    7   68.37    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   20.41
01:53:39 AM    8   33.33    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   57.58
01:53:39 AM    9   13.27    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   80.61
01:53:39 AM   10   27.00    0.00   19.00    1.00    0.00    0.00    0.00    0.00    0.00   53.00
01:53:39 AM   11   14.14    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   77.78

01:53:39 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:53:40 AM  all   44.70    0.00   10.35    0.25    0.00    0.00    0.00    0.00    0.00   44.70
01:53:40 AM    0   28.87    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   59.79
01:53:40 AM    1   38.00    0.00   23.00    1.00    0.00    0.00    0.00    0.00    0.00   38.00
01:53:40 AM    2   44.90    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   45.92
01:53:40 AM    3   42.42    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   51.52
01:53:40 AM    4   49.50    0.00    9.90    0.00    0.00    0.00    0.00    0.00    0.00   40.59
01:53:40 AM    5   52.58    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00   39.18
01:53:40 AM    6   40.00    0.00   11.00    1.00    0.00    0.00    0.00    0.00    0.00   48.00
01:53:40 AM    7   39.22    0.00    4.90    0.98    0.00    0.00    0.00    0.00    0.00   54.90
01:53:40 AM    8   51.02    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   33.67
01:53:40 AM    9   37.76    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   51.02
01:53:40 AM   10   44.90    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   46.94
01:53:40 AM   11   67.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   27.00

01:53:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:53:41 AM  all   44.75    0.08   11.84    0.50    0.00    0.00    0.00    0.00    0.00   42.82
01:53:41 AM    0   36.00    0.00   16.00    1.00    0.00    0.00    0.00    0.00    0.00   47.00
01:53:41 AM    1   30.30    0.00   14.14    0.00    0.00    0.00    0.00    0.00    0.00   55.56
01:53:41 AM    2   39.18    0.00    5.15    1.03    0.00    0.00    0.00    0.00    0.00   54.64
01:53:41 AM    3   34.69    0.00    8.16    1.02    0.00    0.00    0.00    0.00    0.00   56.12
01:53:41 AM    4   51.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   38.00
01:53:41 AM    5   62.00    0.00   11.00    1.00    0.00    0.00    0.00    0.00    0.00   26.00
01:53:41 AM    6   38.00    0.00   20.00    0.00    0.00    0.00    0.00    0.00    0.00   42.00
01:53:41 AM    7   52.00    1.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   33.00
01:53:41 AM    8   77.00    0.00   15.00    0.00    0.00    0.00    0.00    0.00    0.00    8.00
01:53:41 AM    9   35.35    0.00    7.07    2.02    0.00    0.00    0.00    0.00    0.00   55.56
01:53:41 AM   10   43.43    0.00   14.14    0.00    0.00    0.00    0.00    0.00    0.00   42.42
01:53:41 AM   11   37.37    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   56.57

01:53:41 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:53:42 AM  all   25.00    0.08   11.23    0.42    0.00    0.08    0.00    0.00    0.00   63.18
01:53:42 AM    0    7.29    0.00   19.79    0.00    0.00    1.04    0.00    0.00    0.00   71.88
01:53:42 AM    1    7.07    1.01    8.08    0.00    0.00    0.00    0.00    0.00    0.00   83.84
01:53:42 AM    2   26.80    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   70.10
01:53:42 AM    3   15.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   74.00
01:53:42 AM    4    9.00    0.00   10.00    1.00    0.00    0.00    0.00    0.00    0.00   80.00
01:53:42 AM    5   38.00    0.00    6.00    1.00    0.00    0.00    0.00    0.00    0.00   55.00
01:53:42 AM    6   12.24    0.00   23.47    0.00    0.00    0.00    0.00    0.00    0.00   64.29
01:53:42 AM    7   68.04    0.00    3.09    1.03    0.00    0.00    0.00    0.00    0.00   27.84
01:53:42 AM    8   23.47    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   63.27
01:53:42 AM    9   19.00    0.00    8.00    1.00    0.00    0.00    0.00    0.00    0.00   72.00
01:53:42 AM   10   18.18    0.00   10.10    1.01    0.00    0.00    0.00    0.00    0.00   70.71
01:53:42 AM   11   56.00    0.00   19.00    0.00    0.00    0.00    0.00    0.00    0.00   25.00

01:53:42 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:53:43 AM  all   43.43    0.00   10.86    0.17    0.00    0.17    0.00    0.00    0.00   45.37
01:53:43 AM    0   34.34    0.00   15.15    0.00    0.00    0.00    0.00    0.00    0.00   50.51
01:53:43 AM    1   39.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   55.00
01:53:43 AM    2   52.94    0.00    6.86    0.98    0.00    0.00    0.00    0.00    0.00   39.22
01:53:43 AM    3   59.41    0.00    4.95    0.00    0.00    1.98    0.00    0.00    0.00   33.66
01:53:43 AM    4   44.79    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   44.79
01:53:43 AM    5   25.25    0.00   19.19    0.00    0.00    0.00    0.00    0.00    0.00   55.56
01:53:43 AM    6   45.92    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   43.88
01:53:43 AM    7   58.59    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   36.36
01:53:43 AM    8   44.90    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   43.88
01:53:43 AM    9   33.33    0.00    9.09    1.01    0.00    0.00    0.00    0.00    0.00   56.57
01:53:43 AM   10   37.62    0.00   14.85    0.00    0.00    0.00    0.00    0.00    0.00   47.52
01:53:43 AM   11   44.79    0.00   17.71    0.00    0.00    0.00    0.00    0.00    0.00   37.50

01:53:43 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:53:44 AM  all   43.65    0.08   15.80    0.25    0.00    0.08    0.00    0.00    0.00   40.13
01:53:44 AM    0   45.92    0.00   21.43    0.00    0.00    0.00    0.00    0.00    0.00   32.65
01:53:44 AM    1   43.56    0.00   17.82    0.99    0.00    0.00    0.00    0.00    0.00   37.62
01:53:44 AM    2   42.86    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   45.92
01:53:44 AM    3   52.48    0.00   19.80    0.00    0.00    0.99    0.00    0.00    0.00   26.73
01:53:44 AM    4   35.71    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   48.98
01:53:44 AM    5   24.74    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   60.82
01:53:44 AM    6   53.92    0.00   18.63    0.00    0.00    0.00    0.00    0.00    0.00   27.45
01:53:44 AM    7   49.50    0.00    6.93    0.00    0.00    0.00    0.00    0.00    0.00   43.56
01:53:44 AM    8   42.00    0.00   24.00    0.00    0.00    0.00    0.00    0.00    0.00   34.00
01:53:44 AM    9   44.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   42.00
01:53:44 AM   10   48.48    0.00   14.14    1.01    0.00    0.00    0.00    0.00    0.00   36.36
01:53:44 AM   11   39.60    0.99   11.88    0.99    0.00    0.00    0.00    0.00    0.00   46.53

01:53:44 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:53:45 AM  all   45.09    0.00    9.49    0.25    0.00    0.08    0.00    0.00    0.00   45.09
01:53:45 AM    0   35.35    0.00   18.18    0.00    0.00    0.00    0.00    0.00    0.00   46.46
01:53:45 AM    1   37.76    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   54.08
01:53:45 AM    2   38.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   50.00
01:53:45 AM    3   90.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
01:53:45 AM    4   53.61    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   37.11
01:53:45 AM    5   36.36    0.00    2.02    2.02    0.00    1.01    0.00    0.00    0.00   58.59
01:53:45 AM    6   45.45    0.00    7.07    1.01    0.00    0.00    0.00    0.00    0.00   46.46
01:53:45 AM    7   26.26    0.00   14.14    0.00    0.00    0.00    0.00    0.00    0.00   59.60
01:53:45 AM    8   48.48    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   43.43
01:53:45 AM    9   52.48    0.00    6.93    0.00    0.00    0.00    0.00    0.00    0.00   40.59
01:53:45 AM   10   46.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00    0.00   41.00
01:53:45 AM   11   31.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   62.00

01:53:45 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:53:46 AM  all   25.59    0.17   12.20    0.59    0.00    0.00    0.00    0.00    0.00   61.44
01:53:46 AM    0   29.59    0.00   12.24    1.02    0.00    0.00    0.00    0.00    0.00   57.14
01:53:46 AM    1   44.33    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   43.30
01:53:46 AM    2   11.22    1.02   10.20    0.00    0.00    0.00    0.00    0.00    0.00   77.55
01:53:46 AM    3   87.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
01:53:46 AM    4   22.22    0.00   10.10    1.01    0.00    0.00    0.00    0.00    0.00   66.67
01:53:46 AM    5    5.00    1.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   86.00
01:53:46 AM    6   14.89    0.00   24.47    0.00    0.00    0.00    0.00    0.00    0.00   60.64
01:53:46 AM    7    8.33    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   79.17
01:53:46 AM    8   10.53    0.00    6.32    4.21    0.00    0.00    0.00    0.00    0.00   78.95
01:53:46 AM    9   56.12    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   38.78
01:53:46 AM   10    9.71    0.00   16.50    0.97    0.00    0.00    0.00    0.00    0.00   72.82
01:53:46 AM   11    7.84    0.00   16.67    0.00    0.00    0.00    0.00    0.00    0.00   75.49

01:53:46 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:53:47 AM  all   41.07    0.00    9.77    0.42    0.00    0.08    0.00    0.00    0.00   48.66
01:53:47 AM    0   40.00    0.00   10.00    1.00    0.00    0.00    0.00    0.00    0.00   49.00
01:53:47 AM    1   42.86    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   50.00
01:53:47 AM    2   45.45    0.00    4.04    0.00    0.00    1.01    0.00    0.00    0.00   49.49
01:53:47 AM    3   64.36    0.00    5.94    0.99    0.00    0.00    0.00    0.00    0.00   28.71
01:53:47 AM    4   43.88    0.00   17.35    0.00    0.00    0.00    0.00    0.00    0.00   38.78
01:53:47 AM    5   35.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   57.00
01:53:47 AM    6   34.31    0.00   17.65    0.00    0.00    0.00    0.00    0.00    0.00   48.04
01:53:47 AM    7   30.00    0.00    3.00    2.00    0.00    0.00    0.00    0.00    0.00   65.00
01:53:47 AM    8   27.45    0.00    8.82    0.00    0.00    0.00    0.00    0.00    0.00   63.73
01:53:47 AM    9   58.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   34.00
01:53:47 AM   10   38.00    0.00   20.00    1.00    0.00    0.00    0.00    0.00    0.00   41.00
01:53:47 AM   11   33.67    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   59.18

01:53:47 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:53:48 AM  all   27.23    0.00   12.35    0.25    0.00    0.17    0.00    0.00    0.00   60.00
01:53:48 AM    0   41.24    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00   50.52
01:53:48 AM    1   47.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   46.00
01:53:48 AM    2   20.62    0.00   15.46    1.03    0.00    0.00    0.00    0.00    0.00   62.89
01:53:48 AM    3   14.29    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   74.49
01:53:48 AM    4   14.85    0.00   15.84    0.00    0.00    0.00    0.00    0.00    0.00   69.31
01:53:48 AM    5   21.21    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   66.67
01:53:48 AM    6   52.04    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   32.65
01:53:48 AM    7   28.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   61.00
01:53:48 AM    8   18.81    0.00   16.83    0.00    0.00    0.00    0.00    0.00    0.00   64.36
01:53:48 AM    9    8.91    0.00   11.88    0.00    0.00    1.98    0.00    0.00    0.00   77.23
01:53:48 AM   10   52.04    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   38.78
01:53:48 AM   11    9.00    0.00   14.00    2.00    0.00    0.00    0.00    0.00    0.00   75.00

01:53:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:53:49 AM  all   51.85    0.17   12.42    0.42    0.00    0.00    0.00    0.00    0.00   35.15
01:53:49 AM    0   46.46    0.00   21.21    0.00    0.00    0.00    0.00    0.00    0.00   32.32
01:53:49 AM    1   67.00    0.00    8.00    1.00    0.00    0.00    0.00    0.00    0.00   24.00
01:53:49 AM    2   67.35    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   25.51
01:53:49 AM    3   56.86    0.00    5.88    0.98    0.00    0.00    0.00    0.00    0.00   36.27
01:53:49 AM    4   56.57    0.00   15.15    0.00    0.00    0.00    0.00    0.00    0.00   28.28
01:53:49 AM    5   46.46    0.00   14.14    1.01    0.00    0.00    0.00    0.00    0.00   38.38
01:53:49 AM    6   35.71    2.04   10.20    1.02    0.00    0.00    0.00    0.00    0.00   51.02
01:53:49 AM    7   43.56    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00   47.52
01:53:49 AM    8   51.02    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   39.80
01:53:49 AM    9   67.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   24.00
01:53:49 AM   10   36.63    0.00   33.66    0.99    0.00    0.00    0.00    0.00    0.00   28.71
01:53:49 AM   11   47.42    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   46.39

01:53:49 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:53:50 AM  all   27.45    0.08   13.34    1.01    0.00    0.00    0.00    0.00    0.00   58.11
01:53:50 AM    0   13.27    0.00   21.43    2.04    0.00    0.00    0.00    0.00    0.00   63.27
01:53:50 AM    1   23.71    0.00   21.65    2.06    0.00    0.00    0.00    0.00    0.00   52.58
01:53:50 AM    2   39.22    0.00   17.65    0.00    0.00    0.00    0.00    0.00    0.00   43.14
01:53:50 AM    3    8.25    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   79.38
01:53:50 AM    4   25.49    0.00   10.78    0.98    0.00    0.00    0.00    0.00    0.00   62.75
01:53:50 AM    5   40.59    0.99   11.88    0.00    0.00    0.00    0.00    0.00    0.00   46.53
01:53:50 AM    6   28.87    0.00    7.22    1.03    0.00    0.00    0.00    0.00    0.00   62.89
01:53:50 AM    7   18.56    0.00   14.43    1.03    0.00    0.00    0.00    0.00    0.00   65.98
01:53:50 AM    8   18.56    0.00   10.31    2.06    0.00    0.00    0.00    0.00    0.00   69.07
01:53:50 AM    9   34.65    0.00    9.90    2.97    0.00    0.00    0.00    0.00    0.00   52.48
01:53:50 AM   10   48.98    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   40.82
01:53:50 AM   11   27.84    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   59.79

01:53:50 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:53:51 AM  all   48.78    0.00   12.30    0.25    0.00    0.08    0.00    0.00    0.00   38.58
01:53:51 AM    0   37.37    0.00   27.27    0.00    0.00    0.00    0.00    0.00    0.00   35.35
01:53:51 AM    1   42.86    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   50.00
01:53:51 AM    2   76.29    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   17.53
01:53:51 AM    3   44.55    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00   46.53
01:53:51 AM    4   53.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   41.00
01:53:51 AM    5   76.77    0.00   15.15    0.00    0.00    0.00    0.00    0.00    0.00    8.08
01:53:51 AM    6   52.04    0.00   11.22    0.00    0.00    0.00    0.00    0.00    0.00   36.73
01:53:51 AM    7   38.38    0.00   11.11    0.00    0.00    1.01    0.00    0.00    0.00   49.49
01:53:51 AM    8   42.27    0.00    9.28    1.03    0.00    0.00    0.00    0.00    0.00   47.42
01:53:51 AM    9   47.42    0.00   14.43    1.03    0.00    0.00    0.00    0.00    0.00   37.11
01:53:51 AM   10   33.33    0.00   23.53    0.00    0.00    0.00    0.00    0.00    0.00   43.14
01:53:51 AM   11   42.00    0.00    7.00    1.00    0.00    0.00    0.00    0.00    0.00   50.00

01:53:51 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:53:52 AM  all   45.39    0.08   13.89    0.51    0.00    0.00    0.00    0.00    0.00   40.14
