# started_at=2025-12-14T01:53:18+03:00
# cmd: sar -q 1
# app_pid=1101786

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

01:53:18 AM   runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
02:01:13 AM         5      1768      7.21      6.93      5.62         0
02:01:14 AM         4      1769      8.15      7.13      5.69         0
02:01:15 AM        12      1767      8.15      7.13      5.69         0
02:01:16 AM         3      1770      8.15      7.13      5.69         0
02:01:17 AM         6      1775      8.15      7.13      5.69         0
02:01:18 AM        12      1771      8.15      7.13      5.69         0
02:01:19 AM        14      1771      7.98      7.11      5.69         0
02:01:20 AM         6      1777      7.98      7.11      5.69         0
02:01:21 AM         7      1771      7.98      7.11      5.69         0
02:01:22 AM        11      1770      7.98      7.11      5.69         0
02:01:23 AM         3      1773      7.98      7.11      5.69         0
02:01:24 AM         6      1775      7.74      7.08      5.69         0
02:01:25 AM         5      1770      7.74      7.08      5.69         0
02:01:26 AM        11      1768      7.74      7.08      5.69         0
02:01:27 AM         2      1766      7.74      7.08      5.69         0
02:01:28 AM        13      1767      7.74      7.08      5.69         0
02:01:29 AM         9      1765      7.36      7.01      5.67         0
02:01:30 AM        11      1765      7.36      7.01      5.67         0
02:01:31 AM         5      1769      7.36      7.01      5.67         0
02:01:32 AM         5      1771      7.36      7.01      5.67         0
02:01:33 AM         4      1771      7.36      7.01      5.67         0
02:01:34 AM         5      1769      7.73      7.09      5.71         0
02:01:35 AM         6      1776      7.73      7.09      5.71         0
02:01:36 AM        13      1768      7.73      7.09      5.71         0
02:01:37 AM         8      1769      7.73      7.09      5.71         0
02:01:38 AM        18      1777      7.73      7.09      5.71         0
02:01:39 AM        11      1778      8.16      7.19      5.75         0
02:01:40 AM        13      1777      8.16      7.19      5.75         0
02:01:41 AM        11      1780      8.16      7.19      5.75         0
02:01:42 AM        17      1781      8.16      7.19      5.75         0
02:01:43 AM        14      1782      8.16      7.19      5.75         0
02:01:44 AM        13      1781      7.90      7.16      5.74         0
02:01:45 AM         7      1781      7.90      7.16      5.74         0
02:01:46 AM         3      1778      7.90      7.16      5.74         0
02:01:47 AM         3      1780      7.90      7.16      5.74         0
02:01:48 AM         4      1782      7.90      7.16      5.74         0
02:01:49 AM         5      1781      7.75      7.14      5.74         0
02:01:50 AM         4      1788      7.75      7.14      5.74         0
02:01:51 AM        15      1784      7.75      7.14      5.74         1
02:01:52 AM        28      1805      7.75      7.14      5.74         0
02:01:53 AM        14      1800      7.75      7.14      5.74         1
02:01:54 AM        21      1784      7.85      7.17      5.76         0
02:01:55 AM         7      1787      7.85      7.17      5.76         0
02:01:56 AM        16      1781      7.85      7.17      5.76         0
02:01:57 AM         5      1772      7.85      7.17      5.76         0
02:01:58 AM         5      1765      7.85      7.17      5.76         0
02:01:59 AM         5      1769      7.46      7.10      5.74         0
02:02:00 AM        11      1762      7.46      7.10      5.74         0
02:02:01 AM        12      1760      7.46      7.10      5.74         0
02:02:02 AM        16      1763      7.46      7.10      5.74         1
02:02:03 AM        11      1761      7.46      7.10      5.74         0
02:02:04 AM         6      1765      7.58      7.13      5.76         0
02:02:05 AM        13      1766      7.58      7.13      5.76         0
02:02:06 AM        15      1761      7.58      7.13      5.76         0
02:02:07 AM         6      1761      7.58      7.13      5.76         0
02:02:08 AM        11      1761      7.58      7.13      5.76         0
02:02:09 AM        10      1763      8.18      7.26      5.81         0
02:02:10 AM         4      1758      8.18      7.26      5.81         0
02:02:11 AM         4      1760      8.18      7.26      5.81         0
02:02:12 AM         3      1760      8.18      7.26      5.81         0
02:02:13 AM        10      1759      8.18      7.26      5.81         0
02:02:14 AM        10      1757      7.76      7.19      5.80         0
02:02:15 AM        13      1760      7.76      7.19      5.80         0
02:02:16 AM        19      1756      7.76      7.19      5.80         0
02:02:17 AM        11      1758      7.76      7.19      5.80         0
02:02:18 AM         9      1761      7.76      7.19      5.80         1
02:02:19 AM        14      1763      7.94      7.24      5.82         1
02:02:20 AM        14      1762      7.94      7.24      5.82         0
02:02:21 AM         3      1757      7.94      7.24      5.82         0
02:02:22 AM         6      1768      7.94      7.24      5.82         0
02:02:23 AM         6      1784      7.94      7.24      5.82         0
02:02:24 AM         9      1780      7.47      7.15      5.80         0
02:02:25 AM        18      1774      7.47      7.15      5.80         0
02:02:26 AM         4      1776      7.47      7.15      5.80         0
02:02:27 AM         3      1769      7.47      7.15      5.80         0
02:02:28 AM         4      1781      7.47      7.15      5.80         0
02:02:29 AM        12      1779      8.39      7.35      5.87         0
02:02:30 AM        16      1779      8.39      7.35      5.87         0
02:02:31 AM         4      1782      8.39      7.35      5.87         0
02:02:32 AM        13      1781      8.39      7.35      5.87         0
02:02:33 AM        10      1781      8.39      7.35      5.87         0
02:02:34 AM        13      1783      8.20      7.32      5.87         0
02:02:35 AM        13      1785      8.20      7.32      5.87         0
02:02:36 AM         4      1780      8.20      7.32      5.87         0
02:02:37 AM         3      1781      8.20      7.32      5.87         0
02:02:38 AM         5      1786      8.20      7.32      5.87         0
02:02:39 AM         7      1795      8.02      7.30      5.87         0
02:02:40 AM         9      1781      8.02      7.30      5.87         0
02:02:41 AM         6      1783      8.02      7.30      5.87         0
02:02:42 AM        15      1780      8.02      7.30      5.87         0
02:02:43 AM        32      1780      8.02      7.30      5.87         0
02:02:44 AM         3      1786      7.86      7.28      5.87         0
02:02:45 AM         7      1786      7.86      7.28      5.87         0
02:02:46 AM        14      1785      7.86      7.28      5.87         1
02:02:47 AM         3      1783      7.86      7.28      5.87         1
02:02:48 AM        31      1772      7.86      7.28      5.87         0
02:02:49 AM        10      1761      7.55      7.22      5.86         0
02:02:50 AM         4      1762      7.55      7.22      5.86         0
02:02:51 AM         3      1762      7.55      7.22      5.86         0
02:02:52 AM        11      1765      7.55      7.22      5.86         0
02:02:53 AM        12      1768      7.55      7.22      5.86         0
02:02:54 AM        11      1784      7.43      7.20      5.86         0
02:02:55 AM        14      1785      7.43      7.20      5.86         0
02:02:56 AM         2      1765      7.43      7.20      5.86         0
02:02:57 AM        10      1768      7.43      7.20      5.86         0
02:02:58 AM        17      1768      7.43      7.20      5.86         0
02:02:59 AM         3      1766      7.23      7.17      5.86         0
02:03:00 AM         3      1766      7.23      7.17      5.86         0
02:03:01 AM        18      1777      7.23      7.17      5.86         0
02:03:02 AM         4      1766      7.23      7.17      5.86         0
02:03:03 AM         3      1765      7.23      7.17      5.86         0
02:03:04 AM         3      1765      6.97      7.11      5.85         0
02:03:05 AM         2      1780      6.97      7.11      5.85         0
02:03:06 AM         3      1775      6.97      7.11      5.85         0
02:03:07 AM         5      1777      6.97      7.11      5.85         0
02:03:08 AM         5      1780      6.97      7.11      5.85         1
02:03:09 AM         7      1779      7.86      7.30      5.91         0
02:03:10 AM         5      1777      7.86      7.30      5.91         0
02:03:11 AM         3      1779      7.86      7.30      5.91         0
02:03:12 AM         4      1779      7.86      7.30      5.91         0
02:03:13 AM         5      1783      7.86      7.30      5.91         0
02:03:14 AM        18      1780      7.79      7.29      5.92         0
02:03:15 AM        21      1788      7.79      7.29      5.92         0
02:03:16 AM         8      1789      7.79      7.29      5.92         0
02:03:17 AM         3      1789      7.79      7.29      5.92         0
02:03:18 AM         4      1791      7.79      7.29      5.92         0
02:03:19 AM         4      1795      7.96      7.34      5.94         0
02:03:20 AM         4      1791      7.96      7.34      5.94         0
02:03:21 AM         7      1790      7.96      7.34      5.94         1
02:03:22 AM         4      1798      7.96      7.34      5.94         0
02:03:23 AM         3      1799      7.96      7.34      5.94         0
02:03:24 AM         9      1798      8.77      7.51      6.01         0
02:03:25 AM         3      1796      8.77      7.51      6.01         0
02:03:26 AM         6      1797      8.77      7.51      6.01         0
02:03:27 AM         5      1801      8.77      7.51      6.01         0
02:03:28 AM         4      1799      8.77      7.51      6.01         0
02:03:29 AM         6      1800      8.31      7.44      5.99         0
02:03:30 AM         9      1828      8.31      7.44      5.99         1
02:03:31 AM        19      1815      8.31      7.44      5.99         1
02:03:32 AM         6      1803      8.31      7.44      5.99         1
02:03:33 AM         5      1803      8.31      7.44      5.99         0
02:03:34 AM         3      1800      7.88      7.36      5.97         1
02:03:35 AM        10      1788      7.88      7.36      5.97         0
02:03:36 AM         4      1799      7.88      7.36      5.97         0
02:03:37 AM        12      1781      7.88      7.36      5.97         0
02:03:38 AM         3      1779      7.88      7.36      5.97         0
02:03:39 AM         5      1779      8.53      7.51      6.03         0
02:03:40 AM         5      1781      8.53      7.51      6.03         0
02:03:41 AM         4      1780      8.53      7.51      6.03         0
02:03:42 AM         5      1783      8.53      7.51      6.03         0
